"Geolocation","Commodity","year","month","price","date"
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2011,"October",13.62,2011-10-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2011,"November",13.56,2011-11-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2011,"December",13.77,2011-12-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2011,"Annual",13.61,NA
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"January",13.43,2012-01-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"February",13.8,2012-02-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"March",13.81,2012-03-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"April",14.07,2012-04-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"May",13.96,2012-05-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"June",14.15,2012-06-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"July",14.33,2012-07-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"August",14.26,2012-08-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"September",13.86,2012-09-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"October",13.56,2012-10-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"November",13.97,2012-11-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"December",14.2,2012-12-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2012,"Annual",13.95,NA
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"January",14.85,2013-01-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"February",14.86,2013-02-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"March",15.07,2013-03-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"April",14.65,2013-04-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"May",14.5,2013-05-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"June",14.74,2013-06-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"July",15.33,2013-07-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"August",17.63,2013-08-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"September",14.25,2013-09-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"October",13.49,2013-10-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"November",13.33,2013-11-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"December",15.26,2013-12-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2013,"Annual",14.83,NA
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"January",15.18,2014-01-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"February",16.28,2014-02-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"March",16.3,2014-03-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"April",16.81,2014-04-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"May",18.25,2014-05-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"June",18.98,2014-06-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"July",19.37,2014-07-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"August",19.25,2014-08-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"September",18.05,2014-09-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"October",18.03,2014-10-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"November",18.57,2014-11-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"December",18.5,2014-12-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2014,"Annual",17.8,NA
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"January",16.19,2015-01-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"February",16.44,2015-02-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"March",16.17,2015-03-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"April",15.62,2015-04-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"May",13.83,2015-05-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"June",14.23,2015-06-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"July",14.72,2015-07-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"August",14.72,2015-08-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"September",14.63,2015-09-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"October",12.99,2015-10-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"November",12.9,2015-11-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"December",14.19,2015-12-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2015,"Annual",14.72,NA
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"January",14.83,2016-01-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"February",15.18,2016-02-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"March",15.1,2016-03-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"April",14.14,2016-04-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"May",14.8,2016-05-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"June",15.57,2016-06-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"July",15.93,2016-07-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"August",16.65,2016-08-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"September",17.35,2016-09-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"October",13.71,2016-10-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"November",15,2016-11-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"December",16.95,2016-12-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2016,"Annual",15.43,NA
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"January",17.49,2017-01-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"February",15.75,2017-02-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"March",15.42,2017-03-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"April",15.76,2017-04-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"May",15.65,2017-05-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"June",15.48,2017-06-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"July",15.97,2017-07-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"August",16.77,2017-08-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"September",16.81,2017-09-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"October",15.1,2017-10-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"November",14.5,2017-11-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"December",16.71,2017-12-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2017,"Annual",15.95,NA
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"January",17.26,2018-01-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"February",19.5,2018-02-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"March",19.86,2018-03-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"April",18.8,2018-04-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"May",17.65,2018-05-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"June",17.46,2018-06-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"July",19.01,2018-07-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"August",20.45,2018-08-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"September",19.25,2018-09-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"October",17.49,2018-10-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"November",16.29,2018-11-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"December",16.35,2018-12-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2018,"Annual",18.28,NA
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"January",16.56,2019-01-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"February",17.1,2019-02-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"March",15.28,2019-03-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"April",15.47,2019-04-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"May",16.37,2019-05-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"June",14.72,2019-06-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"July",15.02,2019-07-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"August",15.39,2019-08-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"September",11.73,2019-09-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"October",12.54,2019-10-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"November",13.07,2019-11-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"December",13.31,2019-12-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2019,"Annual",14.71,NA
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"January",13.55,2020-01-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"February",13.81,2020-02-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"March",16.6,2020-03-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"April",16.51,2020-04-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"May",16.64,2020-05-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"June",16.07,2020-06-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"July",15.52,2020-07-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"August",15.02,2020-08-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"September",13,2020-09-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"October",13.01,2020-10-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"November",13.16,2020-11-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"December",13.48,2020-12-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2020,"Annual",14.7,NA
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"January",14.51,2021-01-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"February",16.48,2021-02-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"March",16.7,2021-03-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"April",16.5,2021-04-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"May",15.42,2021-05-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"June",15.02,2021-06-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"July",15.05,2021-07-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"August",16.1,2021-08-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"September",15.01,2021-09-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"October",13.15,2021-10-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"November",14.95,2021-11-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"December",16.34,2021-12-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2021,"Annual",15.44,NA
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"January",17.43,2022-01-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"February",17.34,2022-02-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"March",17.88,2022-03-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"April",16.66,2022-04-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"May",16.43,2022-05-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"June",16.98,2022-06-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"July",17.18,2022-07-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"August",16.79,2022-08-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"September",17.38,2022-09-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"October",16.5,2022-10-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"November",15.45,2022-11-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"December",16.97,2022-12-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"Annual",16.92,NA
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"January",18.58,2023-01-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"February",18.51,2023-02-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"March",16.3,2023-03-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"April",20.06,2023-04-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"May",19.93,2023-05-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"June",19.21,2023-06-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"July",18.86,2023-07-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"August",21.76,2023-08-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"September",19.98,2023-09-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"October",21.48,2023-10-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"November",22.6,2023-11-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"December",24.61,2023-12-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2023,"Annual",20.16,NA
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"January",27.66,2024-01-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"February",24.36,2024-02-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"March",24.07,2024-03-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"April",22.81,2024-04-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"May",24.06,2024-05-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"June",22.58,2024-06-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"July",20.12,2024-07-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"August",22.88,2024-08-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"September",21.15,2024-09-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"October",18.61,2024-10-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"November",16.01,2024-11-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"December",17.99,2024-12-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2024,"Annual",21.86,NA
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2025,"January",18.3,2025-01-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2025,"February",17.16,2025-02-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2025,"March",17.05,2025-03-01
"....Camarines Sur","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2025,"April",15.42,2025-04-01
"....Catanduanes","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"January",18.97,2022-01-01
"....Catanduanes","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"February",24.01,2022-02-01
"....Catanduanes","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"March",19,2022-03-01
"....Catanduanes","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"April",19.01,2022-04-01
"....Catanduanes","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"May",19.08,2022-05-01
"....Catanduanes","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"June",18.13,2022-06-01
"....Catanduanes","Palay [Paddy] Other Variety, dry (conv. to 14% mc)",2022,"July",18.81,2022-07-01
